2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;4549;45 A 49 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;4549;45 A 49 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;4549;45 A 49 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;5054;50 A 54 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;5054;50 A 54 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;5054;50 A 54 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;5559;55 A 59 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;5559;55 A 59 ANOS;4;ENSINO FUNDAMENTAL COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;5559;55 A 59 ANOS;5;ENSINO MÉDIO INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;6064;60 A 64 ANOS;2;LÊ E ESCREVE;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;6064;60 A 64 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;3;CASADO;6569;65 A 69 ANOS;1;ANALFABETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;5;VIÚVO;3539;35 A 39 ANOS;6;ENSINO MÉDIO COMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;5;VIÚVO;6064;60 A 64 ANOS;2;LÊ E ESCREVE;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;5;VIÚVO;6569;65 A 69 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
2022;SP;65633;ITAQUAQUECETUBA;288;1279;4;FEMININO;5;VIÚVO;7074;70 A 74 ANOS;3;ENSINO FUNDAMENTAL INCOMPLETO;-3;0;-3;0
